sales_date;order_id;customer_name;product_name;category;price;quantity;discount;total;shipping_fee;total_sales;status;shipping_address
2025-01-14;ORD04928;Customer_3145;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 102, Jakarta Pusat
2025-12-08;ORD04929;Customer_590;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 25, Tangerang
2025-05-19;ORD04930;Customer_5;Kursi Bar;Ruang Makan;1295000;2;0;2590000;50000;2640000;completed;Kelurahan 160, Bogor
2025-07-08;ORD04931;Customer_739;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;50000;5550000;completed;Kelurahan 193, Depok
2025-06-27;ORD04932;Customer_3339;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;completed;Kelurahan 182, Tangerang
2025-08-28;ORD04933;Customer_1998;Kursi;Ruang Makan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 200, Depok
2025-01-24;ORD04934;Customer_221;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 42, Tangerang Selatan
2025-06-29;ORD04935;Customer_2801;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 192, Jakarta Pusat
2025-04-09;ORD04936;Customer_723;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 193, Depok
2025-07-15;ORD04937;Customer_397;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;refund;Kelurahan 21, Jakarta Pusat
2025-01-10;ORD04938;Customer_2685;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 55, Bogor
2025-11-01;ORD04939;Customer_2656;Kasur;Kamar Tidur;5500000;3;0;16500000;50000;16550000;cancelled;Kelurahan 41, Bogor
2025-01-19;ORD04940;Customer_1902;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 173, Jakarta Pusat
2025-05-06;ORD04941;Customer_2820;Kasur;Kamar Tidur;5500000;1;0;5500000;50000;5550000;completed;Kelurahan 68, Bogor
2025-07-19;ORD04942;Customer_332;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 83, Jakarta Barat
2025-12-11;ORD04943;Customer_2536;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 92, Jakarta Selatan
2025-01-05;ORD04944;Customer_1119;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 39, Jakarta Timur
2025-03-23;ORD04945;Customer_2364;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 194, Jakarta Selatan
2025-01-21;ORD04946;Customer_890;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;completed;Kelurahan 179, Tangerang Selatan
2025-06-28;ORD04947;Customer_2610;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;completed;Kelurahan 141, Jakarta Utara
2025-02-03;ORD04948;Customer_3331;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 92, Jakarta Pusat
2025-09-24;ORD04949;Customer_2736;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 101, Tangerang
2025-01-27;ORD04950;Customer_1863;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 34, Jakarta Timur
2025-01-18;ORD04951;Customer_2538;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 104, Bogor
2025-02-09;ORD04952;Customer_394;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 64, Jakarta Pusat
2025-09-30;ORD04953;Customer_837;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 39, Jakarta Barat
2025-02-17;ORD04954;Customer_2212;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 54, Jakarta Pusat
2025-02-17;ORD04955;Customer_3123;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;refund;Kelurahan 57, Tangerang
2025-03-04;ORD04956;Customer_1117;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 58, Bogor
2025-12-11;ORD04957;Customer_3321;Rak Meja;Ruang Kerja;750000;3;0;2250000;50000;2300000;cancelled;Kelurahan 13, Bekasi
2025-03-21;ORD04958;Customer_1662;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;refund;Kelurahan 114, Bogor
2025-03-04;ORD04959;Customer_1100;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 60, Depok
2025-11-02;ORD04960;Customer_3291;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 186, Jakarta Timur
2025-04-10;ORD04961;Customer_192;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 38, Tangerang Selatan
2025-05-26;ORD04962;Customer_3216;Rak Sepatu;Penyimpanan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 46, Bogor
2025-10-27;ORD04963;Customer_271;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 181, Jakarta Pusat
2025-07-11;ORD04964;Customer_292;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 128, Jakarta Selatan
2025-05-16;ORD04965;Customer_2911;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 79, Bogor
2025-04-12;ORD04966;Customer_190;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 86, Jakarta Barat
2025-05-14;ORD04967;Customer_1322;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 13, Jakarta Utara
2025-07-02;ORD04968;Customer_353;Bufet;Ruang Tamu;3250000;1;0;3250000;50000;3300000;completed;Kelurahan 96, Bogor
2025-11-27;ORD04969;Customer_2390;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 15, Jakarta Pusat
2025-11-02;ORD04970;Customer_1769;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 59, Jakarta Selatan
2025-12-30;ORD04971;Customer_1998;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 198, Tangerang Selatan
2025-09-18;ORD04972;Customer_775;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;refund;Kelurahan 149, Bekasi
2025-10-05;ORD04973;Customer_1544;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 61, Jakarta Barat
2025-09-27;ORD04974;Customer_1982;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 154, Jakarta Pusat
2025-08-03;ORD04975;Customer_2597;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 191, Jakarta Barat
2025-11-02;ORD04976;Customer_3130;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 66, Jakarta Pusat
2025-07-01;ORD04977;Customer_581;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 54, Jakarta Utara
2025-06-29;ORD04978;Customer_333;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;cancelled;Kelurahan 179, Jakarta Pusat
2025-04-10;ORD04979;Customer_3225;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 11, Jakarta Pusat
2025-02-04;ORD04980;Customer_2153;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 84, Jakarta Utara
2025-08-25;ORD04981;Customer_2616;Lemari Dapur;Dapur;1850000;3;0;5550000;50000;5600000;completed;Kelurahan 169, Depok
2025-04-20;ORD04982;Customer_668;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;completed;Kelurahan 114, Jakarta Selatan
2025-02-02;ORD04983;Customer_40;Rak Meja;Ruang Kerja;750000;3;0,1;2025000;60000;2085000;completed;Kelurahan 61, Tangerang
2025-11-27;ORD04984;Customer_3187;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 96, Jakarta Selatan
2025-08-07;ORD04985;Customer_1219;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 154, Jakarta Barat
2025-01-28;ORD04986;Customer_1015;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;completed;Kelurahan 36, Bekasi
2025-11-15;ORD04987;Customer_1590;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 120, Jakarta Pusat
2025-01-17;ORD04988;Customer_2914;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 65, Tangerang
2025-01-14;ORD04989;Customer_1039;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;completed;Kelurahan 44, Jakarta Selatan
2025-11-18;ORD04990;Customer_1941;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;50000;10550000;completed;Kelurahan 86, Bogor
2025-06-23;ORD04991;Customer_249;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 185, Tangerang
2025-12-15;ORD04992;Customer_2212;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 163, Jakarta Utara
2025-06-06;ORD04993;Customer_2077;Meja Rias;Kamar Tidur;1750000;3;0,1;4725000;60000;4785000;completed;Kelurahan 85, Jakarta Utara
2025-02-23;ORD04994;Customer_1321;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 196, Jakarta Barat
2025-04-27;ORD04995;Customer_2718;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 20, Jakarta Selatan
2025-11-26;ORD04996;Customer_965;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 166, Jakarta Timur
2025-04-18;ORD04997;Customer_2823;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;cancelled;Kelurahan 33, Jakarta Utara
2025-07-25;ORD04998;Customer_2398;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 71, Jakarta Utara
2025-11-11;ORD04999;Customer_1324;Rak Sepatu;Penyimpanan;650000;1;0,1;585000;60000;645000;completed;Kelurahan 149, Tangerang Selatan
2025-03-19;ORD05000;Customer_1653;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 21, Jakarta Timur
2025-01-30;ORD05001;Customer_154;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;completed;Kelurahan 6, Jakarta Timur
2025-09-19;ORD05002;Customer_2610;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 123, Jakarta Barat
2025-01-14;ORD05003;Customer_35;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 103, Depok
2025-12-30;ORD05004;Customer_2405;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;completed;Kelurahan 23, Bogor
2025-12-25;ORD05005;Customer_1051;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 159, Jakarta Barat
2025-01-17;ORD05006;Customer_485;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;refund;Kelurahan 85, Jakarta Selatan
2025-09-21;ORD05007;Customer_2892;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 88, Jakarta Pusat
2025-08-30;ORD05008;Customer_1423;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 95, Jakarta Utara
2025-01-09;ORD05009;Customer_538;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;completed;Kelurahan 105, Tangerang
2025-05-12;ORD05010;Customer_550;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;50000;5450000;completed;Kelurahan 175, Depok
2025-06-18;ORD05011;Customer_2848;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 12, Jakarta Selatan
2025-11-28;ORD05012;Customer_2818;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;60000;3560000;completed;Kelurahan 53, Jakarta Timur
2025-12-16;ORD05013;Customer_995;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 172, Tangerang
2025-12-23;ORD05014;Customer_272;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 4, Jakarta Selatan
2025-05-31;ORD05015;Customer_1433;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 146, Jakarta Timur
2025-07-28;ORD05016;Customer_224;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 74, Depok
2025-08-20;ORD05017;Customer_1232;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 36, Jakarta Selatan
2025-08-01;ORD05018;Customer_1003;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 177, Bekasi
2025-06-01;ORD05019;Customer_3103;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 163, Jakarta Pusat
2025-08-16;ORD05020;Customer_1379;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 187, Jakarta Utara
2025-11-02;ORD05021;Customer_3384;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;refund;Kelurahan 126, Jakarta Pusat
2025-06-22;ORD05022;Customer_1336;Meja Rias;Kamar Tidur;1750000;3;0;5250000;50000;5300000;completed;Kelurahan 70, Bogor
2025-05-16;ORD05023;Customer_3081;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 51, Bogor
2025-12-15;ORD05024;Customer_1295;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 151, Jakarta Barat
2025-04-03;ORD05025;Customer_251;Rak Sepatu;Penyimpanan;650000;1;0;650000;50000;700000;completed;Kelurahan 179, Bekasi
2025-08-25;ORD05026;Customer_2699;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;completed;Kelurahan 103, Jakarta Timur
2025-01-26;ORD05027;Customer_305;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;refund;Kelurahan 174, Depok
2025-07-11;ORD05028;Customer_3303;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 198, Bekasi
2025-02-01;ORD05029;Customer_1294;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 160, Jakarta Utara
2025-01-13;ORD05030;Customer_619;Meja Makan;Ruang Makan;3200000;2;0;6400000;50000;6450000;completed;Kelurahan 12, Depok
2025-03-20;ORD05031;Customer_558;Lemari TV;Ruang Tamu;2300000;1;0;2300000;50000;2350000;completed;Kelurahan 158, Bogor
2025-06-24;ORD05032;Customer_2612;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;completed;Kelurahan 114, Bogor
2025-12-18;ORD05033;Customer_503;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;cancelled;Kelurahan 11, Bekasi
2025-04-07;ORD05034;Customer_1659;Lemari Dapur;Dapur;1850000;1;0;1850000;50000;1900000;refund;Kelurahan 8, Bogor
2025-11-19;ORD05035;Customer_2775;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 73, Jakarta Pusat
2025-09-21;ORD05036;Customer_2573;Kasur;Kamar Tidur;5500000;2;0;11000000;50000;11050000;completed;Kelurahan 130, Bogor
2025-03-20;ORD05037;Customer_830;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 118, Bogor
2025-09-15;ORD05038;Customer_846;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;completed;Kelurahan 84, Jakarta Pusat
2025-05-27;ORD05039;Customer_950;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;completed;Kelurahan 22, Jakarta Utara
2025-12-26;ORD05040;Customer_3235;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 181, Jakarta Timur
2025-01-10;ORD05041;Customer_104;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 49, Jakarta Selatan
2025-02-15;ORD05042;Customer_1549;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 4, Jakarta Selatan
2025-02-08;ORD05043;Customer_53;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 41, Jakarta Timur
2025-01-04;ORD05044;Customer_398;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;50000;2800000;completed;Kelurahan 69, Depok
2025-07-31;ORD05045;Customer_1677;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;completed;Kelurahan 30, Bogor
2025-08-24;ORD05046;Customer_70;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 156, Jakarta Barat
2025-01-26;ORD05047;Customer_3002;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 126, Jakarta Pusat
2025-07-06;ORD05048;Customer_791;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 51, Jakarta Barat
2025-04-27;ORD05049;Customer_3277;Sofa;Ruang Tamu;4500000;3;0;13500000;60000;13560000;cancelled;Kelurahan 79, Jakarta Barat
2025-01-13;ORD05050;Customer_2884;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;completed;Kelurahan 104, Jakarta Utara
2025-09-15;ORD05051;Customer_2761;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 18, Jakarta Utara
2025-06-30;ORD05052;Customer_99;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 20, Jakarta Pusat
2025-06-11;ORD05053;Customer_1538;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 63, Jakarta Utara
2025-03-05;ORD05054;Customer_2327;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 42, Tangerang Selatan
2025-01-29;ORD05055;Customer_338;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 141, Bogor
2025-02-22;ORD05056;Customer_3374;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 4, Jakarta Pusat
2025-12-18;ORD05057;Customer_908;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;refund;Kelurahan 61, Depok
2025-10-16;ORD05058;Customer_2166;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 65, Jakarta Pusat
2025-06-23;ORD05059;Customer_128;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 10, Jakarta Selatan
2025-12-07;ORD05060;Customer_3355;Sofa;Ruang Tamu;4500000;2;0;9000000;50000;9050000;completed;Kelurahan 135, Depok
2025-05-18;ORD05061;Customer_362;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 180, Depok
2025-11-14;ORD05062;Customer_2859;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 178, Jakarta Utara
2025-02-28;ORD05063;Customer_2284;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 170, Jakarta Utara
2025-02-13;ORD05064;Customer_1707;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 180, Jakarta Utara
2025-09-01;ORD05065;Customer_904;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 76, Jakarta Timur
2025-06-21;ORD05066;Customer_123;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 134, Bekasi
2025-08-13;ORD05067;Customer_988;Kursi;Ruang Makan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 97, Bekasi
2025-11-14;ORD05068;Customer_60;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;cancelled;Kelurahan 35, Jakarta Selatan
2025-10-02;ORD05069;Customer_498;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 14, Tangerang Selatan
2025-03-13;ORD05070;Customer_2495;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 170, Bogor
2025-12-17;ORD05071;Customer_2623;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 22, Jakarta Pusat
2025-08-03;ORD05072;Customer_3285;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 160, Jakarta Pusat
2025-08-28;ORD05073;Customer_94;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 162, Bekasi
2025-06-02;ORD05074;Customer_1629;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 6, Jakarta Timur
2025-03-10;ORD05075;Customer_2153;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 185, Bogor
2025-01-02;ORD05076;Customer_282;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;refund;Kelurahan 18, Bogor
2025-08-18;ORD05077;Customer_2292;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 70, Tangerang Selatan
2025-06-08;ORD05078;Customer_2352;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 10, Jakarta Barat
2025-03-08;ORD05079;Customer_602;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 61, Depok
2025-12-07;ORD05080;Customer_873;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;cancelled;Kelurahan 32, Jakarta Barat
2025-05-06;ORD05081;Customer_2617;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 111, Jakarta Pusat
2025-05-26;ORD05082;Customer_2037;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 159, Tangerang
2025-03-21;ORD05083;Customer_1686;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 107, Jakarta Selatan
2025-05-16;ORD05084;Customer_79;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 188, Tangerang
2025-12-06;ORD05085;Customer_2058;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;refund;Kelurahan 90, Depok
2025-04-28;ORD05086;Customer_1638;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 108, Tangerang Selatan
2025-06-16;ORD05087;Customer_59;Lemari TV;Ruang Tamu;2300000;1;0;2300000;50000;2350000;completed;Kelurahan 148, Bogor
2025-10-07;ORD05088;Customer_2433;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 97, Jakarta Timur
2025-10-11;ORD05089;Customer_1625;Meja;Ruang Kerja;1250000;1;0;1250000;50000;1300000;completed;Kelurahan 109, Bogor
2025-08-31;ORD05090;Customer_238;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;completed;Kelurahan 41, Tangerang Selatan
2025-04-16;ORD05091;Customer_303;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 46, Jakarta Timur
2025-10-24;ORD05092;Customer_831;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 89, Tangerang Selatan
2025-06-05;ORD05093;Customer_2835;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 110, Jakarta Pusat
2025-04-22;ORD05094;Customer_1060;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;cancelled;Kelurahan 140, Jakarta Timur
2025-05-13;ORD05095;Customer_156;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 69, Depok
2025-02-07;ORD05096;Customer_2712;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 142, Tangerang Selatan
2025-10-11;ORD05097;Customer_801;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 178, Jakarta Barat
2025-11-09;ORD05098;Customer_1773;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;completed;Kelurahan 173, Jakarta Utara
